"","Space","Rooms","Price","Height","CurrentFloor","TotalFloors","BuildingType","Condition","Baths","Region"
"410",66,3,110000,3,5,5,"Monolit","Good","1","Center"
"411",183,4,2e+05,3,7,7,"Monolit","Good","2","Center"
"412",150,4,290000,3.2,4,11,"Monolit","Good","2","Center"
"413",80,3,170000,3,3,9,"Monolit","Good","2","Center"
"414",85,3,102000,3,2,16,"Monolit","Good","1","Arabkir"
"415",80,3,94000,3,4,8,"Monolit","Good","1","Arabkir"
"416",135,3,185000,3,12,18,"Monolit","Good","2","Arabkir"
"417",85,3,103000,3,2,8,"Monolit","Good","1","Arabkir"
"418",160,4,250000,3,2,7,"Monolit","Good","2","Center"
"419",103,3,250000,3.2,20,23,"Monolit","Good","2","Center"
"420",210,4,255000,3,4,5,"Monolit","Good","2","Center"
"421",100,3,110000,2.8,7,8,"Monolit","Good","1","Center"
"422",141,5,138000,2.8,3,3,"Monolit","Good","1","Center"
"423",133,4,230000,2.8,2,3,"Monolit","Good","2","Center"
"424",143,5,180000,2.8,2,5,"Monolit","Good","1","Center"
"425",155,5,150000,3,2,7,"Monolit","Good","1","Center"
"426",133,3,145000,2.8,6,6,"Monolit","Good","1","Center"
"427",150,4,530000,3.2,8,14,"Monolit","Good","3","Center"
"428",68,3,93000,2.8,3,11,"Monolit","Good","1","Center"
"429",60,2,140000,2.8,5,5,"Monolit","Good","1","Center"
"430",167,4,250500,3.2,11,11,"Monolit","Good","1","Arabkir"
"431",84,3,92000,2.8,5,5,"Monolit","Good","2","Center"
"432",80,3,90000,2.8,3,14,"Monolit","Good","1","Arabkir"
"433",120,3,225000,3,3,14,"Monolit","Good","2","Arabkir"
"434",83,3,92000,2.8,4,5,"Monolit","Good","1","Arabkir"
"435",80,4,140000,3.2,4,5,"Monolit","Good","1","Center"
"436",107,3,188125,3,13,15,"Monolit","Good","2","Center"
"437",106,3,222600,2.8,13,15,"Monolit","Good","2","Center"
"438",120,3,155000,3.2,1,5,"Monolit","Good","1","Center"
"439",66,2,146000,3,13,15,"Monolit","Good","1","Center"
"440",93,3,205000,3.8,3,4,"Monolit","Good","1","Center"
"441",103,3,2e+05,2.8,2,10,"Monolit","Good","2","Center"
"442",97,3,170000,3.2,3,4,"Monolit","Good","1","Center"
"443",83,3,165000,3,2,10,"Monolit","Good","1","Center"
"444",103,3,145000,3,5,20,"Monolit","Good","1","Arabkir"
"445",86,3,137000,3,6,10,"Monolit","Good","1","Center"
"446",110,4,2e+05,3,10,15,"Monolit","Good","2","Arabkir"
"447",135,3,190000,3.2,3,4,"Monolit","Good","1","Center"
"448",88,3,92000,3.2,4,4,"Monolit","Good","1","Center"
"449",87,3,130000,3,7,11,"Monolit","Good","1","Arabkir"
"450",70,3,92000,2.8,11,16,"Monolit","Good","1","Center"
"451",100,3,255000,3,3,4,"Monolit","Good","1","Center"
"452",188,4,410000,3,14,17,"Monolit","Good","2","Center"
"453",114,3,110000,3,5,5,"Monolit","Good","1","Center"
"454",170,4,350000,3,9,10,"Monolit","Good","2","Center"
"455",80,3,160000,3,5,8,"Monolit","Good","1","Center"
"456",68,3,95000,2.8,2,11,"Monolit","Good","1","Center"
"457",91,3,120000,2.8,6,10,"Monolit","Good","1","Center"
"458",164,4,215000,3,9,14,"Monolit","Good","2","Center"
"459",79,3,92000,2.6,4,5,"Monolit","Good","1","Center"
"460",77,3,1e+05,3,5,5,"Monolit","Good","1","Arabkir"
"461",100,4,143000,2.8,8,9,"Monolit","Good","1","Center"
"462",136,4,250000,3,3,4,"Monolit","Good","2","Arabkir"
"463",204,4,215000,3,8,11,"Monolit","Good","3","Arabkir"
"464",98,3,175000,3,4,4,"Monolit","Good","1","Arabkir"
"465",110,4,140000,3.2,5,5,"Monolit","Good","2","Center"
"466",72,3,130000,3.2,8,9,"Monolit","Good","1","Arabkir"
"467",100,3,1e+05,2.8,4,9,"Monolit","Good","2","Center"
"468",120,3,195000,3,22,23,"Monolit","Good","2","Center"
"469",88,3,105000,2.8,9,9,"Monolit","Good","1","Center"
"470",100,3,140000,2.8,2,5,"Monolit","Good","2","Center"
"471",96,3,145000,2.8,9,12,"Monolit","Good","1","Center"
"472",72,3,115000,3,9,16,"Monolit","Good","2","Center"
"473",110,4,2e+05,3,6,10,"Monolit","Good","2","Center"
"474",90,3,110000,3,4,5,"Monolit","Good","1","Center"
"475",200,4,650000,3,8,10,"Monolit","Good","2","Center"
"476",124,4,250000,3,4,5,"Monolit","Good","1","Center"
"477",57,2,105000,2.8,4,5,"Monolit","Good","1","Center"
"478",156,4,220000,3,2,5,"Monolit","Good","2","Center"
"479",89,3,127000,3,5,7,"Monolit","Good","2","Arabkir"
"480",108,5,138000,3,5,6,"Monolit","Good","1","Center"
"481",115,4,120000,3,10,12,"Monolit","Good","1","Arabkir"
"482",120,3,140000,2.8,3,4,"Monolit","Good","1","Arabkir"
"483",130,4,380000,2.8,3,5,"Monolit","Good","1","Center"
"484",158,4,160000,3,4,4,"Monolit","Good","2","Center"
"485",97,3,144000,2.8,11,12,"Monolit","Good","1","Center"
"486",100,4,180000,2.8,1,5,"Monolit","Good","1","Center"
"487",96,3,115000,2.8,5,5,"Monolit","Good","1","Center"
"488",107,4,180000,3,2,10,"Monolit","Good","1","Center"
"489",108,3,215000,3.2,11,25,"Monolit","Good","2","Center"
"490",150,4,2e+05,3,4,6,"Monolit","Good","2","Center"
"491",90,3,120000,3,2,11,"Monolit","Good","1","Center"
"492",103,3,163000,3,13,17,"Monolit","Good","2","Center"
"493",136,4,2e+05,3,1,4,"Monolit","Good","1","Center"
"494",114,3,165000,3,5,6,"Monolit","Good","1","Center"
"495",225,4,3e+05,3,17,18,"Monolit","Good","2","Arabkir"
"496",150,4,220000,3,4,6,"Monolit","Good","2","Center"
"497",100,4,1e+05,3,7,19,"Monolit","Good","1","Arabkir"
"498",100,4,180000,3,4,5,"Monolit","Good","2","Center"
"499",148,5,158000,3.2,4,4,"Monolit","Good","1","Center"
"500",95,3,133000,3,3,8,"Monolit","Good","2","Arabkir"
"501",91,3,122000,2.8,6,10,"Monolit","Good","1","Center"
"502",127,4,70000,2.8,7,16,"Monolit","Good","2","Davtashen"
"503",80,3,85000,2.8,3,5,"Monolit","Good","1","Arabkir"
"504",53,2,75000,2.8,2,15,"Monolit","Good","1","Center"
"505",72,2,105000,3,2,16,"Monolit","Good","1","Center"
"506",110,4,187000,3.2,5,18,"Monolit","Good","3","Center"
"507",170,4,370000,3,8,14,"Monolit","Good","3","Center"
"508",73,3,43000,2.8,1,7,"Monolit","Good","1","Avan"
"509",75,3,120000,3,3,6,"Monolit","Good","1","Avan"
"510",75,2,125000,3,4,10,"Monolit","Good","1","Center"
"511",82,3,45000,2.8,6,14,"Monolit","Good","1","Avan"
"512",140,4,280000,3,2,5,"Monolit","Good","2","Center"
"513",80,3,45000,3,11,12,"Monolit","Good","1","Avan"
"514",120,4,127000,2.8,10,16,"Monolit","Good","1","Nor Norq"
"515",100,4,128000,3.2,7,7,"Monolit","Good","1","Arabkir"
"516",38,1,47000,2.8,11,14,"Monolit","Good","1","Center"
"517",40,1,42000,2.8,5,9,"Monolit","Good","1","Center"
"518",41,1,42000,2.8,8,9,"Monolit","Good","1","Center"
"519",96,3,57000,2.8,8,12,"Monolit","Good","1","Center"
"520",47,2,45000,2.8,4,6,"Monolit","Good","1","Arabkir"
"521",76,3,50000,2.8,4,9,"Monolit","Good","1","Avan"
"522",75,3,68000,2.8,3,5,"Monolit","Good","1","Arabkir"
"523",91,3,105000,3,6,9,"Monolit","Good","2","Arabkir"
"524",147,4,220000,3,6,6,"Monolit","Good","2","Center"
"525",187,4,3e+05,3,8,10,"Monolit","Good","2","Center"
"526",83,3,90000,3,3,8,"Monolit","Good","2","Arabkir"
"527",86,3,122000,2.8,5,5,"Monolit","Good","1","Arabkir"
"528",90,3,121000,2.8,2,11,"Monolit","Good","1","Center"
"529",85,3,96500,2.8,2,9,"Monolit","Good","1","Center"
"530",119,4,153000,2.8,5,5,"Monolit","Good","1","Center"
"531",91,3,92000,2.8,6,9,"Monolit","Good","1","Arabkir"
"532",76,3,98000,2.8,2,9,"Monolit","Good","1","Arabkir"
"533",80,3,138000,3,8,10,"Monolit","Good","1","Erebuni"
"534",172,4,320000,3.2,6,15,"Monolit","Good","1","Center"
"535",152,5,190000,3.2,4,4,"Monolit","Good","2","Center"
"536",72,2,97000,2.8,5,10,"Monolit","Good","1","Center"
"537",88,3,142500,2.8,4,9,"Monolit","Good","1","Center"
"538",109,3,187000,3.2,6,20,"Monolit","Good","1","Center"
"539",70,2,97000,2.8,2,5,"Monolit","Good","1","Arabkir"
"540",65,3,96000,3.2,5,5,"Monolit","Good","1","Center"
"541",90,3,250000,3.2,4,4,"Monolit","Good","1","Center"
"542",85,3,92000,2.8,3,9,"Monolit","Good","1","Arabkir"
"543",73,2,115000,2.8,7,12,"Monolit","Good","1","Center"
"544",125,4,155000,2.8,4,16,"Monolit","Good","1","Arabkir"
"545",75,3,51500,2.8,1,9,"Monolit","Good","1","Davtashen"
"546",52,2,42000,2.8,3,5,"Monolit","Good","1","Nor Norq"
"547",65,2,98500,3.2,2,5,"Monolit","Good","1","Center"
"548",44,1,68000,2.8,3,4,"Monolit","Good","1","Center"
"549",80,3,66000,3.2,5,5,"Monolit","Good","1","Center"
"550",60,2,46000,2.8,5,5,"Monolit","Good","1","Qanaqer-Zeytun"
"551",103,3,61000,2.8,1,9,"Monolit","Good","1","Davtashen"
"552",91,3,65000,2.8,1,14,"Monolit","Good","1","Davtashen"
"553",85,3,69500,2.8,1,1,"Monolit","Good","1","Davtashen"
"554",82,3,67000,2.8,2,14,"Monolit","Good","1","Davtashen"
"555",94,3,67000,2.8,6,9,"Monolit","Good","1","Davtashen"
"556",86,3,52500,2.8,10,12,"Monolit","Good","1","Nor Norq"
"557",78,3,55000,2.8,7,9,"Monolit","Good","1","Avan"
"558",59,2,40000,2.8,5,5,"Monolit","Good","1","Nor Norq"
"559",78,3,63000,2.8,2,9,"Monolit","Good","1","Davtashen"
"560",75,3,61000,2.8,3,9,"Monolit","Good","1","Davtashen"
"561",43,1,45000,2.8,4,5,"Monolit","Good","1","Arabkir"
"562",70,2,73500,2.8,3,11,"Monolit","Good","1","Center"
"563",67,1,55000,2.8,7,9,"Monolit","Good","1","Avan"
"564",78,3,58000,2.8,3,9,"Monolit","Good","1","Nor Norq"
"565",100,3,99000,2.8,4,9,"Monolit","Good","1","Davtashen"
"566",96,3,68000,2.8,4,9,"Monolit","Good","1","Davtashen"
"567",100,1,63000,2.8,12,14,"Monolit","Good","1","Arabkir"
"568",75,1,41000,2.8,5,5,"Monolit","Good","1","Achapnyak"
"569",53,2,55000,2.8,5,5,"Monolit","Good","1","Arabkir"
"570",106,4,69000,2.8,9,14,"Monolit","Good","1","Davtashen"
"571",44,2,63000,2.8,2,9,"Monolit","Good","1","Arabkir"
"572",66,1,59000,2.8,1,5,"Monolit","Good","1","Arabkir"
"573",108,4,77000,2.8,8,14,"Monolit","Good","1","Davtashen"
"574",54,1,60500,2.8,9,12,"Monolit","Good","1","Center"
"575",84,2,79000,2.8,6,9,"Monolit","Good","1","Center"
"576",77,3,77000,2.8,3,4,"Monolit","Good","1","Center"
"577",100,3,65000,2.8,7,9,"Monolit","Good","1","Davtashen"
"578",78,3,53000,2.8,8,9,"Monolit","Good","3","Malatia-Sebastia"
"579",104,3,59000,2.8,4,16,"Monolit","Good","1","Malatia-Sebastia"
"580",85,3,52000,2.8,9,14,"Monolit","Good","1","Malatia-Sebastia"
"581",72,3,41000,2.8,1,5,"Monolit","Good","1","Nor Norq"
"582",66,2,43000,2.8,1,9,"Monolit","Good","1","Avan"
"583",76,3,72000,2.8,4,4,"Monolit","Good","1","Arabkir"
"584",77,3,51000,2.8,9,9,"Monolit","Good","1","Avan"
"585",56,2,64000,3,2,5,"Monolit","Good","1","Arabkir"
"586",67,3,47000,2.8,1,5,"Monolit","Good","1","Nor Norq"
"587",36,1,31000,2.8,4,5,"Monolit","Good","1","Nor Norq"
"588",74,3,63000,2.8,4,5,"Monolit","Good","1","Arabkir"
"589",94,3,78000,2.8,1,9,"Monolit","Good","1","Avan"
"590",119,4,137000,3,1,4,"Monolit","Good","1","Avan"
"591",105,5,67000,2.8,11,14,"Monolit","Good","1","Arabkir"
"592",78,3,77000,2.8,2,9,"Monolit","Good","1","Center"
"593",46,1,73000,2.8,2,9,"Monolit","Good","1","Center"
"594",34,1,31000,2.8,4,5,"Monolit","Good","1","Nor Norq"
"595",67,2,67000,2.8,3,9,"Monolit","Good","1","Center"
"596",52,2,55000,2.8,2,14,"Monolit","Good","1","Davtashen"
"597",85,3,67000,2.8,3,5,"Monolit","Good","1","Shengavit"
"598",60,2,75000,3.2,5,5,"Monolit","Good","1","Center"
"599",97,3,75000,2.8,6,9,"Monolit","Good","1","Davtashen"
"600",100,3,76500,2.8,6,9,"Monolit","Good","1","Davtashen"
"601",81,3,72000,3.2,4,4,"Monolit","Good","1","Center"
"602",97,3,72000,2.8,3,9,"Monolit","Good","1","Davtashen"
"603",47,1,53000,2.8,2,5,"Monolit","Good","1","Arabkir"
"604",47,2,54000,2.8,4,5,"Monolit","Good","1","Qanaqer-Zeytun"
"605",53,2,56000,2.8,3,5,"Monolit","Good","1","Center"
"606",60,2,62500,2.8,5,9,"Monolit","Good","1","Center"
"607",82,3,78000,2.8,1,16,"Monolit","Good","1","Center"
"608",51,2,63000,2.8,8,10,"Monolit","Good","1","Center"
"609",69,2,72000,2.8,6,9,"Monolit","Good","1","Center"
"610",62,2,70000,2.8,2,5,"Monolit","Good","1","Center"
"611",80,3,67000,2.8,7,14,"Monolit","Good","1","Davtashen"
"612",79,3,67000,2.8,2,9,"Monolit","Good","1","Davtashen"
"613",77,3,72000,2.8,3,9,"Monolit","Good","1","Davtashen"
"614",78,3,46500,2.8,5,5,"Monolit","Good","1","Nor Norq"
"615",71,3,64000,2.8,1,5,"Monolit","Good","1","Center"
"616",48,2,205000,3.2,2,6,"Monolit","Good","1","Center"
"617",94,3,85000,2.8,2,9,"Monolit","Good","1","Center"
"618",44,1,78000,2.8,2,9,"Monolit","Good","1","Center"
"619",52,2,57000,2.8,5,5,"Monolit","Good","1","Center"
"620",73,2,60500,2.8,5,9,"Monolit","Good","1","Arabkir"
"621",83,3,58000,2.8,1,5,"Monolit","Good","1","Nor Norq"
"622",104,4,41000,2.8,16,16,"Monolit","Good","1","Nor Norq"
"623",80,3,54000,2.8,4,9,"Monolit","Good","1","Nor Norq"
"624",85,3,67000,3,11,12,"Monolit","Good","1","Achapnyak"
"625",84,3,58000,2.8,5,9,"Monolit","Good","1","Achapnyak"
"626",97,4,59000,2.8,11,16,"Monolit","Good","1","Avan"
"627",82,3,67000,2.8,5,5,"Monolit","Good","1","Arabkir"
"628",82,3,50500,2.8,2,14,"Monolit","Good","1","Avan"
"629",38,1,55000,3,14,14,"Monolit","Good","1","Center"
"630",50,2,56000,3,2,5,"Monolit","Good","1","Erebuni"
"631",74,3,38000,2.8,1,9,"Monolit","Good","1","Nor Norq"
"632",56,2,51000,2.8,4,4,"Monolit","Good","1","Qanaqer-Zeytun"
"633",76,2,57000,2.8,14,16,"Monolit","Good","1","Davtashen"
"634",67,2,55000,2.8,4,12,"Monolit","Good","1","Achapnyak"
"635",106,1,71000,2.8,9,14,"Monolit","Good","1","Davtashen"
"636",43,1,61500,2.8,6,10,"Monolit","Good","1","Center"
"637",44,1,31500,2.8,3,9,"Monolit","Good","1","Avan"
"638",77,3,55000,2.8,7,9,"Monolit","Good","2","Avan"
"639",84,1,86000,2.8,6,9,"Monolit","Good","1","Arabkir"
"640",96,3,107000,2.8,10,12,"Monolit","Good","1","Davtashen"
"641",107,2,155000,3,5,6,"Monolit","Good","1","Center"
"642",97,3,105000,3,6,9,"Monolit","Good","2","Arabkir"
"643",110,4,210000,2.8,4,4,"Monolit","Good","1","Center"
"644",97,3,105000,2.8,7,8,"Monolit","Good","1","Arabkir"
"645",96,3,76000,2.8,2,9,"Monolit","Good","1","Davtashen"
"646",96,4,87000,2.8,4,12,"Monolit","Good","1","Center"
"647",73,3,82000,2.8,9,11,"Monolit","Good","1","Center"
"648",51,2,97000,2.8,6,9,"Monolit","Good","1","Center"
"649",90,3,89000,2.8,9,11,"Monolit","Good","1","Center"
"650",91,3,88000,2.8,2,5,"Monolit","Good","1","Center"
"651",110,3,195000,3,12,15,"Monolit","Good","1","Center"
"652",78,2,220000,3,14,18,"Monolit","Good","1","Center"
"653",52,1,53000,2.8,5,9,"Monolit","Good","1","Arabkir"
"654",76,3,45000,2.8,13,14,"Monolit","Good","1","Davtashen"
"655",80,3,40000,3,4,9,"Monolit","Good","1","Nor Norq"
"656",132,4,150000,2.8,3,10,"Monolit","Good","1","Center"
"657",180,4,250000,3.2,4,4,"Monolit","Good","2","Center"
"658",80,3,280000,3,2,5,"Monolit","Good","2","Center"
"659",120,3,185000,3,5,16,"Monolit","Good","2","Center"
"660",82,2,105000,2.8,2,9,"Monolit","Good","1","Center"
"661",140,4,138000,3,1,5,"Monolit","Good","1","Center"
"662",100,3,1e+05,2.8,3,16,"Monolit","Good","1","Center"
"663",75,2,117000,2.8,1,11,"Monolit","Good","1","Center"
"664",130,3,3e+05,2.8,3,4,"Monolit","Good","2","Center"
"665",170,2,280000,2.8,7,7,"Monolit","Good","1","Center"
"666",120,3,205000,3.2,3,4,"Monolit","Good","2","Center"
"667",154,4,3e+05,3,4,5,"Monolit","Good","2","Center"
"668",220,4,360000,3,4,5,"Monolit","Good","3","Center"
"669",73,2,90000,2.8,5,5,"Monolit","Good","1","Center"
"670",231,5,323000,3,7,9,"Monolit","Good","4","Center"
"671",80,2,125000,3,5,10,"Monolit","Good","1","Center"
"672",123,4,160000,2.8,10,11,"Monolit","Good","2","Center"
"673",108,4,130000,3,6,10,"Monolit","Good","2","Center"
"674",97,3,90000,3.2,4,5,"Monolit","Good","1","Center"
"675",65,2,90000,2.8,5,12,"Monolit","Good","1","Center"
"676",84,3,92000,3.2,4,4,"Monolit","Good","1","Center"
"677",74,2,90000,2.8,10,11,"Monolit","Good","2","Center"
"678",96,3,92000,3.2,4,5,"Monolit","Good","1","Center"
"679",70,3,93000,3,5,5,"Monolit","Good","2","Center"
"680",93,3,92000,3,1,10,"Monolit","Good","1","Center"
"681",70,3,95000,2.8,7,16,"Monolit","Good","1","Center"
"682",90,3,92000,2.8,7,11,"Monolit","Good","1","Center"
"683",128,4,150000,2.8,6,11,"Monolit","Good","1","Center"
"684",100,3,95000,2.8,4,4,"Monolit","Good","1","Center"
"685",67,3,95000,3.2,5,5,"Monolit","Good","1","Center"
"686",70,2,155000,3,4,7,"Monolit","Good","1","Center"
"687",110,2,128000,2.8,5,5,"Monolit","Good","1","Center"
"688",129,4,119000,3,12,14,"Monolit","Good","1","Avan"
"689",80,3,113000,2.8,8,14,"Monolit","Good","1","Arabkir"
"690",114,4,95000,2.8,1,9,"Monolit","Good","1","Davtashen"
"691",165,4,2e+05,2.8,5,6,"Monolit","Good","1","Center"
"692",142,3,3e+05,3.2,2,5,"Monolit","Good","1","Center"
"693",115,3,1e+05,3,10,12,"Monolit","Good","1","Arabkir"
"694",155,4,320000,3,6,12,"Monolit","Good","3","Arabkir"
"695",135,4,2e+05,2.8,5,9,"Monolit","Good","2","Arabkir"
"696",138,4,150000,3,6,9,"Monolit","Good","2","Arabkir"
"697",175,4,232000,3,7,8,"Monolit","Good","3","Arabkir"
"698",100,3,210000,3.2,5,6,"Monolit","Good","1","Center"
"699",125,3,350000,3,2,9,"Monolit","Good","2","Center"
"700",90,3,135000,2.8,4,10,"Monolit","Good","1","Center"
"701",117,4,198900,3.2,7,14,"Monolit","Good","2","Center"
"702",134,4,227800,3,7,14,"Monolit","Good","2","Center"
"703",180,4,385000,3.2,4,5,"Monolit","Good","2","Center"
"704",80,3,105000,2.8,13,14,"Monolit","Good","1","Arabkir"
"705",90,3,150000,3,1,5,"Monolit","Good","1","Center"
"706",117,4,168300,3,3,3,"Monolit","Good","1","Center"
"707",104,3,102000,2.8,5,5,"Monolit","Good","1","Center"
"708",115,4,135000,2.8,7,9,"Monolit","Good","1","Center"
"709",91,3,110000,3.2,4,8,"Monolit","Good","2","Arabkir"
"710",91,3,1e+05,3,5,5,"Monolit","Good","1","Center"
"711",59,2,98000,3,8,18,"Monolit","Good","1","Center"
"712",85,3,105000,2.8,5,16,"Monolit","Good","1","Center"
"713",117,4,119500,3.2,9,14,"Monolit","Good","1","Avan"
"714",100,3,153000,2.8,12,16,"Monolit","Good","1","Arabkir"
"715",175,4,195000,3.2,5,16,"Monolit","Good","1","Arabkir"
"716",105,3,90000,2.8,4,9,"Monolit","Good","1","Davtashen"
"717",109,3,140000,2.8,7,8,"Monolit","Good","2","Center"
"718",135,3,153000,2.8,5,15,"Monolit","Good","2","Arabkir"
"719",95,3,133000,3,4,8,"Monolit","Good","2","Arabkir"
"720",120,3,140000,3,4,10,"Monolit","Good","1","Arabkir"
"721",93,3,125000,3,6,11,"Monolit","Good","1","Arabkir"
"722",115,4,152000,3,8,12,"Monolit","Good","2","Arabkir"
"723",45,2,60000,3,2,8,"Monolit","Good","1","Arabkir"
"724",46,2,57000,2.8,7,8,"Monolit","Good","1","Arabkir"
"725",90,3,108000,3.2,3,5,"Monolit","Good","1","Arabkir"
"726",186,4,5e+05,3,14,16,"Monolit","Good","1","Center"
"727",80,2,1e+05,3,5,9,"Monolit","Good","1","Arabkir"
"728",63,2,145000,3.2,3,4,"Monolit","Good","1","Center"
"729",84,4,95000,3.2,2,5,"Monolit","Good","1","Arabkir"
"730",126,3,2e+05,2.8,8,11,"Monolit","Good","1","Arabkir"
"731",75,3,115000,3,4,8,"Monolit","Good","1","Arabkir"
"732",80,3,98000,2.8,3,5,"Monolit","Good","1","Nor Norq"
"733",120,3,3e+05,3,7,8,"Monolit","Good","1","Center"
"734",75,3,85000,3,12,15,"Monolit","Good","1","Arabkir"
"735",70,2,90000,3,13,19,"Monolit","Good","1","Arabkir"
"736",50,2,72000,3,10,19,"Monolit","Good","1","Arabkir"
"737",43,2,69000,3.2,3,4,"Monolit","Good","1","Arabkir"
"738",56,2,65000,3,2,19,"Monolit","Good","1","Arabkir"
"739",74,2,63000,3,5,15,"Monolit","Good","1","Davtashen"
"740",56,2,51000,2.8,1,5,"Monolit","Good","1","Erebuni"
"741",80,2,160000,3,5,8,"Monolit","Good","1","Center"
"742",51,1,41500,2.8,3,5,"Monolit","Good","1","Nor Norq"
"743",114,3,110000,2.8,7,16,"Monolit","Good","1","Arabkir"
"744",70,3,140000,2.8,8,12,"Monolit","Good","1","Center"
"745",190,4,4e+05,3,10,12,"Monolit","Good","2","Center"
"746",56,3,40000,2.8,1,9,"Monolit","Good","1","Davtashen"
"747",100,3,2e+05,3,5,6,"Monolit","Good","1","Center"
"748",81,2,180000,3,4,5,"Monolit","Good","1","Center"
"749",84,2,130000,3,12,18,"Monolit","Good","2","Arabkir"
"750",83,3,90000,2.8,3,5,"Monolit","Good","1","Arabkir"
"751",77,3,98000,3,2,9,"Monolit","Good","1","Arabkir"
"752",93,4,133000,2.8,4,5,"Monolit","Good","1","Arabkir"
"753",56,2,90000,2.8,5,5,"Monolit","Good","1","Center"
"754",113,4,95000,2.8,2,10,"Monolit","Good","2","Arabkir"
"755",112,4,93000,2.8,3,5,"Monolit","Good","1","Arabkir"
"756",113,3,235000,3.2,6,9,"Monolit","Good","1","Center"
"757",78,2,130000,2.8,12,12,"Monolit","Good","1","Center"
"758",92,3,93000,3,3,10,"Monolit","Good","1","Arabkir"
"759",108,2,145000,3,11,18,"Monolit","Good","2","Arabkir"
"760",62,2,95000,3.2,1,4,"Monolit","Good","1","Center"
"761",100,3,130000,3,15,17,"Monolit","Good","1","Arabkir"
"762",100,4,128000,3.2,4,5,"Monolit","Good","1","Center"
"763",65,2,110000,2.8,2,9,"Monolit","Good","1","Center"
"764",70,3,91000,3,4,4,"Monolit","Good","1","Center"
"765",125,4,193750,3,5,5,"Monolit","Good","2","Center"
"766",180,4,550000,3,16,23,"Monolit","Good","3","Center"
"767",100,3,123000,3,5,9,"Monolit","Good","1","Center"
"768",72,2,95000,3,3,5,"Monolit","Good","1","Arabkir"
"769",147,3,240000,3,3,5,"Monolit","Good","2","Arabkir"
"770",99,3,117000,2.8,2,5,"Monolit","Good","1","Arabkir"
"771",80,3,135000,2.8,7,14,"Monolit","Good","1","Arabkir"
"772",122,3,205000,3,4,12,"Monolit","Good","1","Arabkir"
"773",69,2,117000,3.2,4,5,"Monolit","Good","1","Center"
"774",78,3,102000,3.2,2,4,"Monolit","Good","1","Arabkir"
"775",92,3,92000,3,9,11,"Monolit","Good","2","Arabkir"
"776",98,3,94000,2.8,4,9,"Monolit","Good","1","Arabkir"
"777",92,3,93000,2.8,9,11,"Monolit","Good","1","Arabkir"
"778",76,3,90000,2.8,4,5,"Monolit","Good","1","Arabkir"
"779",83,4,90000,2.8,3,5,"Monolit","Good","1","Arabkir"
"780",95,3,98000,2.8,2,7,"Monolit","Good","1","Arabkir"
"781",83,3,95000,2.8,3,5,"Monolit","Good","1","Arabkir"
"782",170,3,105000,3,2,4,"Monolit","Good","1","Arabkir"
"783",72,3,94000,3,3,9,"Monolit","Good","1","Arabkir"
"784",112,3,93000,2.8,3,5,"Monolit","Good","1","Arabkir"
"785",80,3,97000,2.8,13,14,"Monolit","Good","1","Arabkir"
"786",89,3,1e+05,2.8,6,9,"Monolit","Good","1","Arabkir"
"787",94,4,130000,2.8,8,10,"Monolit","Good","1","Arabkir"
"788",86,3,120000,2.8,3,16,"Monolit","Good","1","Center"
"789",230,5,280000,3,4,4,"Monolit","Good","1","Center"
"790",50,2,123000,3.2,4,4,"Monolit","Good","1","Center"
"791",96,3,120000,2.8,5,9,"Monolit","Good","1","Davtashen"
"792",50,2,137000,3,7,15,"Monolit","Good","1","Center"
"793",80,3,160000,3,6,10,"Monolit","Good","2","Center"
"794",97,3,120000,2.8,2,9,"Monolit","Good","1","Center"
"795",150,4,160000,3,14,14,"Monolit","Good","2","Center"
"796",290,4,270000,2.8,4,5,"Monolit","Good","1","Center"
"797",159,3,145000,3,3,15,"Monolit","Good","2","Arabkir"
"798",160,5,285000,3,12,15,"Monolit","Good","3","Arabkir"
